,album titles,artists,cleaned_sentences
2074,If I Could Meet Again (New Nature Of Sounds),푸딩(Pudding),꿈꾸다 꿈꾸다 느껴지다 펼쳐지다 끄다 싶다 나다 느껴지다 흐르다 가다 나오다 떨어지다 주어지다 감사하다 받다 싶다 풀리다 찾아오다 깨다 버리다 붙잡다 싶다 즐기다 듣다 걷다 살다 감추다 두다 뛰다 켜다 접다 두다 기울이다 속삭이다 밝다 얻다 싶다 들다 살다 꿈꾸다 얻다 싶다 찾아오다 기대다
2075,More Modern Short Stories From Hello Saferide (모어 모던 쇼트 스토리즈 프롬 헬로 세이프라이드),Hello Saferide(헬로 세이프라이드),추다 오다 닿다 둘러보다 가다 듣다 지니다 놀리다 꿈꾸다 오다 풀다 나가다 살다 느끼다 풀다 내다 싶다 써다 내려가다 웃기다 살다 떠나가다 바치다 풀다 쉬다 기다 지나다 잊혀지다
2076,안예은,안예은,겨루다 사로자다 받다 선보이다 들다 꽂히다 들다 기다리다 되어다 되어다 들이다 나오다 기울이다 믿다 들다 해오다 싶다 들어주다 받다 기르다
2077,Two Things Needed For The Same Purpose And 5 Objets,브라운 아이즈(Brown Eyes),나오다 가다 가다 들다 남다 들다 싶다 가다 되어다 느끼다 가다 남다 싶다 싶다 그리다 흘러가다 들다 꽂다 들다 들다
2078,[O],오존(O3ohn),나오다 빛나다 늘다 합치다 스며들다 담다 어르다 부르다 살다 스치다 지나가다 흐르다 남다 담다 싶다 기다리다 듣다 싶다 떠나다 보내다 읽다 듣다 곱씹다 읽다 멀어지다 놓치다 달라지다 잊다 읽다 담다 들다 놓치다 버리다 잊어버리다 돌아보다 만들다 늘다 스며들다 담다 내다 들다 나오다 빛나다
2079,FLIGHT LOG : TURBULENCE,GOT7 (갓세븐),뜨다 듣다 나다 나다 모르다 차다 사로자다 오다 내디디다 넘다 듣다 버리다 돌아오다 받다 남다 크다 담기다 듣다 만들다 만들다 듣다 들다 느끼다 풀다 모르다 담다 듣다 앓다 치다 보이다 보이다 주다 나오다 듣다 쏟다 잡다 주다 담기다 들다 달래다 느끼다 바라다
2080,장범준 2집,장범준,놓이다 부르다 보여주다 돌아가다 보여주다 보여주다 듣다 들다 입히다 보여주다 가지다 되어다 이끌다 가다 녹다 되어다 되어다 부르다 내려놓다 들다
2081,사춘기 상 (思春記 上),AKMU (악동뮤지션),지니다 돌아오다 찾다 더불다 오다 움직이다 돋보이다 돋보이다 보여주다 보여주다 더불다 나타나다 믿다 당기다 주다 보여주다 이끌다 접다 떨어지다 가져오다 떠오르다 크다 더불다 해보다 만들다 만들어지다 어리다
2082,PAGE TWO,TWICE (트와이스),뽑히다 세우다 돼다 해오다 주다 보이다 얻다 녹다 밝다 남다 써다 자다 띄다
2083,스틸,어반자카파,받다 말다 크다 들어서다 알려지다 찍다 옮기다 가져가다 가다 크다 끌다 보여주다 맞다 이루다 이루어지다 내뱉다 말다 들리다 높이다 주다 이루어지다 늘다 부르다 돋보이다 나르다 지다
2084,칠집싸이다,싸이 (PSY),싸이다 싶다 돌아오다 되어다 나오다 지다 되어다 모르다 쓰다 끝나다 담다 흐르다 나가다 나다 지다 들다 외우다 적다 흘러가다 되어다 알다 해봤다 들다 미루다 미루다 지나다 나오다 되어다 차이다 생각나다 늘다 나오다 싸이다 들다 버리다 버리다 주다 찾다 들다 불러일으키다 들다 주다 오다 들다 들다 들다 드리다 밝히다 맞다 벗어나다 자다 보여주다 듣다 흔들다 받다 춤추다 쉬다 쓰다 되어다 나오다 나오다 적다 받다 드리다 싶다 모르다 들어가다 자다 쓸다 불다 담다 드리다 싶다 듣다 듣다 되어다 들다 나다 부르다 가다 맞추다 쓸다 들어서다 올리다 가다 자다 나오다
2085,여자친구 3rd Mini Album 'SNOWFLAKE',여자친구(GFRIEND),떠오르다 모자라다 나뉘다 갈다 가다 밟다 갖다 지다 듣다 벌리다 되어다 떠올리다 지다 머물다 늘다 보이다 달다 가다 들다 자다 넘다 달다 서다 듣다 어리다 내다 쏟아지다 떠올리다 자다 기억나다 들이다 어리다 즐기다 닮다 불러일으키다 오다 들다 느끼다 달다 불다 자다 어우러지다 듣다 치다 인정받다 보이다 믿다 듣다 기다리다
2086,I'M,임창정,찾아오다 저지르다 걸다 오다 떠오르다 업다 해오다 자다 기억나다 떠나다 쌓다 받다 돋보이다 자다 선보이다 다져지다 지우다 불리다 자다 나다 자다 보이다 받다 사라지다
2087,EX’ACT - The 3rd Album,EXO,잡다 돌아오다 올라서다 일어나다 흔들리다 자라다 지키다 따르다 붙다 쓰다 빛나다 돌아오다 늘다 오다 보여주다 되어다 집다 담다 두다 늘다 돋보이다 거치다 주다 부르다 오다 보이다 주다 어울리다 만들다 부르다 보이다 주다 담다 적다 주다 찾다 담다 들다 빗대다 싶다 듣다 나르다 벗어나다 오다 주다 넘어서다 담다 느끼다 싶다 들다 헤어지다 물어보다 담다 되어다 내려오다 내다 씻기다 자다 지내다 돼다 잊다 싶다 잊다 보내다 자다 지내다 오다 닿다 남다 씻기다 남다 자다 어울리다 가다 주다 안기다 끝나다 부르다 남다 가지다
2088,Merry Christmas From Andra Day,Andra Day(안드라 데이),늘다 만들다 오다 불다 실리다 오다 오다 들다 가다 내다 담기다 받다 늘다 부르다 기다 알다 남다 되어다 흐르다 그리다 오다 채우다 즐기다 메우다 놓치다 서다 만들다 이끌다 맞추다 부르다 내다 지다 싣다 해주다 가다 알리다 나오다 바라보다 받다 입다 올려놓다 보이다 아끼다 해주다
2089,Day Breaks,Norah Jones(노라 존스),자다 알려지다 지다 보여주다 만들다 선보이다 돌다 가다 늘다 보여주다 자다 녹이다 내다 느끼다 늘다 들다 들다 느끼다 오다 잊다 불리다
2090,Christmas With Johnny Cash,Johnny Cash(조니 캐쉬),추다 듣다 잊다 꺼내다 들어오다 끼치다 늘다 묶다 어리다 보내다 더듬다 앉다 잊혀지다 되살리다 퍼지다 세다 떨어지다 빼놓다
2091,CeeLo's Magic Moment,Cee Lo Green(씨로 그린),던지다 되어다 돋다 듣다 싶다
2092,Philharmonics,Agnes Obel(아그네스 오벨),따르다 태어나다 되어다 나타내다 받다 주어지다 자다 어우러지다 늘다 불다 일으키다 들이다 기르다 바라다 자다 어울리다 감사하다 올리다
2093,처음,성시경,담기다 늦다 깨다 잦다 깨다 듣다 들다 자다 만나다 터지다 버리다 깨다 틀다 찾다 해달라다 내다 싶다 차다 알려지다 자다 어울리다 뭐라다 깨뜨리다 끄다 차다 써다 들다 들다 해보다 이루어지다 맡다 드러나다 들다 붙다 되어다 버리다 불다 오다 흩어지다 담다 다가가다
2094,Long Live The Angels (Deluxe),Emeli Sandé(에밀리 산데),사다 돌아오다 사다 되어다 일컫다 따르다 붙다 이끌다 내다 잃어버리다 사다 늘다 보이다 들다 늘다 사다 바꾸다 올리다 보내다 받다 찍다 머물다 가다 세우다 고르다 올리다 알리다 알리다 사다 되어다 이루다 받다 지나치다 찌르다 기다 사다 치솟다 몰다 사다 찾아오다 사다 남다 구르다 밝히다 찾아오다 흔들다 사라지다 버리다 싶다 보내다 찾다 기다 만들다 해오다 담기다 알리다 늘다 사다 얻다 만들다 넓어지다 나다 사다 담기다 되새기다 걸치다 담기다 해주다 가다 늘다 기다 돌아오다 태어나다 찾다 사다 보여주다 들이다 보여주다 가다 만나다 끌다 올리다 울리다 사다 말리다
2095,The Ventures' Christmas Album,The Ventures(벤처스),떠나다 물들다 되어다 넘다 고르다 올리다 되어다 쏟아지다 나오다 어리다 불러일으키다 채우다 들다 되어다 맞다
2096,슬픔의 피에스타,박주원,차다 받다 듣다 오다 닿다 담기다 쫓다 치다 담다 떠오르다 나다 숨쉬다 곱씹다 그리다 찾다 보이다 일어나다 좁히다 일어나다 보여주다 이기다 나가다 나가다 열다 떨치다 버리다 섞이다 나르다 두드리다 퍼지다 기르다
2097,Soul Mate,김현성,잊다 싶다 해드리다 알다 버리다 추워지다 되어다 받다 싶다 나오다 가다 보여주다 들다 알다 버리다
2098,The Very Best Of Kenny G: 38 Greatest Romantic Songs,Kenny G(케니 지),지다 지다 만나다 지다 받다 어리다 돼다 앞세우다 만들다 꼽히다 크다 들다 돼다 늘다 내다 늘다 넘다 팔리다 불리다 팔리다 보내다 받다 돼다 쉬다 대다 접다 지다 타고나다 꼽히다 파다 잡다 지다 받다 모으다 가다 돼다 돼다 나뉘다 담기다 지다 담기다 지다 지다 들다 되어다 지다 두다 들다 지다 지다 알려지다 지다 담기다 깨뜨리다
2099,Soul Christmas,Various Artists,크다 오다 서다 빼놓다 되어다 가다 오다 크다 들다
2100,'를'의 작업실,를(LEL),가지다 누르다 담기다 닿다 가지다 기르다 만나다 어기다 누르다 만나다 닿다 움직이다 나다 닿다 닿다 닿다 돼다
2101,Soul Groove,김건모,미우다 미우다 비추다 나오다 들리다 부르다 선보이다 늘다 버리다 비다 적다 전해지다 부르다 해주다
2102,언젠가 그 날이 오면,파라솔,녹다 오다 녹다 오다 내다 들다 녹이다 만들다 자다 어울리다 오다 되어다 틀다 놓다 들다 들다 들다 써다 되어다 오다 들다
2103,쥬라기 공원 (Jurassic Park) OST,John Williams(존 윌리엄스),나타나다 돋다 믿다 담기다 들다 담기다 내다 받다 느끼다 해주다 흘러나오다 느끼다 느끼다 해주다
2104,Christmas In The Heart,Bob Dylan(밥 딜런),빼놓다 불거지다 내다 가하다 묻다 이루어지다 망설이다 살아오다 지다 벗어나다 크다 보내다 싶다 이겠다 담기다 불다 오다 익다 더불다 오다 되어다 추다 보내다 기다
2105,가장 보통의 존재,언니네 이발관,쓰이다 나오다 꺼지다 자다 맞다 부르다 물어보다 뱉다 받다 빠지다 뒤지다 들다 맴돌다 만들다 찾다 모르다 새다 나오다 들다 돼다 알다 듣다 지나다 들다 알려지다
2106,1 and 1 - The 5th Album Repackage,SHINee (샤이니),빛나다 받다 받다 오다 담다 보이다 주다 보이다 주다 들다 들다 주다 빠지다 늘다 담다 나누다 울다 주다 묻다 거치다 자다 담다 어우러지다 나오다 만들다 들다 오다 늘다 모르다 가다 가다 듣다 숨다 찾다 달다 들다 담기다 앞두다 자다 담다 오다 닿다 알아주다 던지다 남기다 깨닫다 듣다 나다 주다 건지다 나르다 오다 주다 안기다 주다 들다 지나다 생각나다 사로자다 보내다 보내다 남다 남다 담다 듣다 기다리다 주다 싸우다 내다 놓다 섞이다 어우르다 담다 남다 베다 눕다 차다 떠나다 보내다 주다 보이다 주다 남다 느끼다 돌아오다 믿다
2107,George Balanchine's The Nutcracker - Music From The Original Soundtrack,George Balanchine's The Nutcracker,대다 고르다 어울리다 나오다 알려지다 되어다 받다 만나다 주다 쉬다 다가가다 받다
2108,24K Magic,Bruno Mars(브루노 마스),보여주다 끌다 올리다 자다 쓰다 숙이다 맞추다 더디다 가다 잡다 가로지르다 넘어서다 들다 나오다 만들다 깨다 내놓다 쉬다 떠올리다 선보이다 담다 만들다 싶다 크다 넘다 들다 지니다 듣다 자르다 담다 내다 들려주다 보여주다 늘다 듣다 자르다 보여주다 엿보다 가져오다 보여주다 듣다 데리다
2109,A Jolly Christmas From Frank Sinatra,Frank Sinatra(프랭크 시나트라),내리다 되어다 듣다 싶다 살다 가지다 담기다 떠오르다 재다 가지다 들다 쓰다 멈추다 나르다 돋다 보내다 싶다
2110,Sucker,Charli XCX(찰리 엑스씨엑스),어리다 보여주다 뽐내다 어리다 보여주다 알리다 인정받다 크다 끌다 알리다 밝다 해주다 주다 크다 끌다 담다 오다 자아내다 되어다 빠지다 담다 만나다 주다 버리다 담다 보여주다 추워지다 움츠러들다
2111,Swan Songs,에픽하이 (EPIK HIGH),믿다 듣다 망설이다 갖다 되어다 되어다 가다 되어다 느끼다 느껴지다 오다 달다 오다 되어다 가다 되어다 박히다 느끼다 믿다 듣다 빠지다 싶다 들다 되새기다 바라다 느껴지다 가보다
2112,"Tchaikovsky: Onegin, Theme and Variations, Ballet Imperial",Various Artists,오다 들다 오다 기다 오다 오다 기다 크다 만들다 오다 나르다 되어다 오다 기다 뜨다 오다 사라지다 끝나다 오다 되어다 오다 오다 나르다 뿌리치다 느껴지다 따르다 추다 자다 오다 치르다 나르다 오다 기다 짚다 넘어가다 오다 이루어지다 나오다 들다 찾아보다 들다 오다 오다
2113,This House Is Not For Sale [Deluxe Edition],Bon Jovi(본 조비),넘다 늘다 가다 들어가다 가다 떠나다 돌아오다 열다 만들다 남겨지다 되어다 모으다 갖다 앞두다 나아가다 가다 지나다 열리다 나뉘다 웃다 즐기다 보여주다 크다 보이다 서다 가다 빠지다 보여주다 오다 쌓다 되어다 살리다 모으다 떠나다 맞추다 넘어서다 빠져나가다 지다 없어지다 담기다 자다 빠지다 이기다 올리다 오다 빠지다 듣다 모르다 끝나다 들어가다 가다 가다 떠나다 해오다 돌아가다 갖추다 해오다 오다 서다 올리다 이루어지다 가다 세우다
2114,Street Jazz In My Soul,현진영,익히다 들어서다 허다 알다 모르다 앞서다 소리치다 내다 잃다 적다 쥐다 짜내다 숨다 쉬다 적히다 차다 들다 들다 더디다
2115,Legacy,Two Steps From Hell(투 스텝스 프롬 헬),들다 들다 찾아보다 들어가다 살리다 쓰이다 오다 쓰이다 찾다 싶다 해보다 싶다
2116,미안하다 사랑한다 (KBS 미니시리즈),Various Artists,남기다 먹다 알다 잊혀지다 넘다 모르다 되어다 들다 모르다 알아주다 엇갈리다 느끼다 나오다 나오다 살다 싶다 불다 드리다 싶다 나오다 들어주다 해주다
2117,You Want It Darker,Leonard Cohen(레너드 코헨),떠나다 받다 빼놓다 돼다 크다 일으키다 인정받다 만들다 받다 열다 늘다 살리다 실리다 늘다 떠나다 되어다 들다 가지다 건내다 떠나다 나누다 싶다 느끼다
2118,The Beach Boys' Christmas Album,The Beach Boys(비치 보이스),보내오다 따다 생기다 들다 빌다 삼다 만들다 모이다 빠지다 틀어주다 부르다 들다 해보다 나오다 듣다 만들다 따다 만들다 추다 보내다 만들다 섞다 만들다 켜다 쌓다 올리다 돋보이다 보내다
